15-1-11126,1-2015,D1ANA,0437
15-1-11126,1-2015,D1ANA,0438
15-1-11126,1-2015,D1ANA,0584
15-1-11126,1-2015,D1ANA,0585
15-1-11130,1-2015,D1BNA,0021
15-1-11130,1-2015,D1BNA,0077
15-1-11130,1-2015,D1BNA,0353
15-1-11130,1-2015,D1BNA,0437
15-1-11130,1-2015,D1BNA,0438
15-1-11130,1-2015,D1BNA,0584
15-1-11130,1-2015,D1BNA,0585
15-1-11140,1-2015,D1ANA,0021
15-1-11140,1-2015,D1ANA,0077
15-1-11140,1-2015,D1ANA,0353
15-1-11140,1-2015,D1ANA,0437
15-1-11140,1-2015,D1ANA,0438
15-1-11140,1-2015,D1ANA,0584
15-1-11140,1-2015,D1ANA,0585
15-1-11150,1-2015,D7BNA,0087
15-1-11150,1-2015,D7BNA,0109
15-1-11150,1-2015,D7BNA,0135
15-1-11150,1-2015,D7BNA,0140
15-1-11150,1-2015,D7BNA,535
15-1-11153,1-2015,D1GNA,0021
15-1-11153,1-2015,D1GNA,0077
15-1-11153,1-2015,D1GNA,0353
15-1-11153,1-2015,D1GNA,0437
15-1-11153,1-2015,D1GNA,0438
15-1-11153,1-2015,D1GNA,0584
15-1-11153,1-2015,D1GNA,0585
15-1-11159,1-2015,D1BNA,0021
15-1-11159,1-2015,D1BNA,0077
15-1-11159,1-2015,D1BNA,0353
15-1-11159,1-2015,D1BNA,0437
15-1-11159,1-2015,D1BNA,0438
15-1-11159,1-2015,D1BNA,0584
15-1-11159,1-2015,D1BNA,0585
15-1-11177,1-2015,D1GNA,0021
15-1-11177,1-2015,D1GNA,0077
15-1-11177,1-2015,D1GNA,0353
15-1-11177,1-2015,D1GNA,0437
15-1-11177,1-2015,D1GNA,0438
15-1-11177,1-2015,D1GNA,0584
15-1-11177,1-2015,D1GNA,0585
15-1-11179,1-2015,D1ANA,0021
15-1-11179,1-2015,D1ANA,0077
15-1-11179,1-2015,D1ANA,0353
15-1-11179,1-2015,D1ANA,0437
15-1-11179,1-2015,D1ANA,0438
15-1-11179,1-2015,D1ANA,0584
15-1-11179,1-2015,D1ANA,0585
15-1-11196,1-2015,D1BNA,0021
15-1-11196,1-2015,D1BNA,0077
15-1-11196,1-2015,D1BNA,0353
15-1-11196,1-2015,D1BNA,0437
15-1-11196,1-2015,D1BNA,0438
15-1-11196,1-2015,D1BNA,0584
15-1-11196,1-2015,D1BNA,0585
06-1-01015,1-2015,M9IGE2,0694
06-2-01277,1-2015,M4BDA,0428
06-2-01277,1-2015,M3ADB,0488
06-2-01277,1-2015,M8BNA,0537
06-2-01277,1-2015,M8BDA,0558
06-2-01277,1-2015,M3ADB,0681
07-1-01406,1-2015,M11IGE1,0655
07-1-01406,1-2015,M11IGE1,0657
07-1-01406,1-2015,M11IGE1,0675
07-1-01408,1-2015,M5GDA,0018
07-1-01408,1-2015,M6BNA,0385
07-1-01408,1-2015,M4BDA,0428
07-1-01408,1-2015,M5ADA,0526
07-1-01408,1-2015,M5ADA,0527
07-1-01408,1-2015,M7GDA,0544
07-1-01408,1-2015,M7GC2,0546
07-1-01408,1-2015,M5ADA,0682
07-1-01418,1-2015,M11IGE1,0655
07-1-01418,1-2015,M11IGE1,0675
07-1-01440,1-2015,M8BDA,0558
07-1-01440,1-2015,M4BNA,0670
07-1-01440,1-2015,M8BDA,0671
07-1-01467,1-2015,M11IGD2,0653
07-1-01467,1-2015,M11IGD2,0655
07-1-01467,1-2015,M11IGD2,0675
07-1-01988,1-2015,M3GG3,0245
07-1-01988,1-2015,M3GDA,0422
07-1-01988,1-2015,M3GDA,0424
07-1-01988,1-2015,M3GDA,0488
07-1-01988,1-2015,M3GDA,0681
08-1-02292,1-2015,M4BNA,0429
08-1-02292,1-2015,M8BDA,0558
08-1-02292,1-2015,M8BDA,0671
08-1-02303,1-2015,M4BDA,0430
08-1-02303,1-2015,M5ADB,0526
08-1-02303,1-2015,M8BNA,0537
08-1-02303,1-2015,M4BNA,0670
08-1-02365,1-2015,M1ADA,0408
08-1-02365,1-2015,M1ADA,0409
08-1-02365,1-2015,M3ADA,0424
08-1-02385,1-2015,M9IGD1,0689
08-1-02385,1-2015,M9IGD1,0690
08-1-02385,1-2015,M9IGD1,0692
08-1-02911,1-2015,M2BNA,0413
08-1-02911,1-2015,M5ADA,0526
08-1-02911,1-2015,M5ADA,0528
08-1-02911,1-2015,M8BNA,0537
08-1-02911,1-2015,M8BDA,0558
08-1-02911,1-2015,M4BNA,0670
08-1-02923,1-2015,M9IGF1,0690
08-1-02923,1-2015,M9IGF1,0693
08-1-02923,1-2015,M9IGF1,0694
08-1-02928,1-2015,M9IGC1,0689
08-1-02928,1-2015,M9IGC1,0691
08-1-02928,1-2015,M9IGF2,0693
09-1-03441,1-2015,M11IGC1,0653
09-1-03441,1-2015,M11IGC1,0655
09-1-03441,1-2015,M11IGB2,0656
09-1-03443,1-2015,M8BNA,0537
09-1-03443,1-2015,M4BNA,0670
09-1-03458,1-2015,M9IGD2,0689
09-1-03458,1-2015,M9IGD2,0692
09-1-03458,1-2015,M9IGF2,0693
09-1-03459,1-2015,M11IGB2,0653
09-1-03459,1-2015,M11IGA1,0656
09-1-03459,1-2015,M11IGA1,0657
09-1-03466,1-2015,M11IGA1,0656
09-1-03466,1-2015,M11IGA1,0657
09-1-03466,1-2015,M11IGA1,515
09-1-03470,1-2015,M9IGB1,0689
09-1-03470,1-2015,M9IGA1,0693
09-1-03470,1-2015,M9IGA1,0694
09-1-03471,1-2015,M9IGB2,0691
09-1-03471,1-2015,M9IGC1,0692
09-1-03471,1-2015,M9IGB2,0693
09-1-03475,1-2015,M11IGD2,0653
09-1-03475,1-2015,M11IGD2,0655
09-1-03475,1-2015,M11IGF1,0656
09-1-03485,1-2015,M11IGE2,0655
09-1-03485,1-2015,M11IGE2,0675
09-1-03497,1-2015,M11IGB1,0653
09-1-03497,1-2015,M11IGB1,0656
09-1-03497,1-2015,M11IGB1,515
09-1-03502,1-2015,M11IGB1,0653
09-1-03502,1-2015,M11IGB1,0656
09-1-03502,1-2015,M11IGB1,515
09-1-03511,1-2015,M9IGB2,0689
09-1-03511,1-2015,M9IGB2,0691
09-1-03511,1-2015,M9IGB2,0693
09-1-03514,1-2015,M9IGE1,0690
09-1-03514,1-2015,M9IGE1,0692
09-1-03514,1-2015,M9IGE1,0694
09-1-03529,1-2015,M11IGD2,0653
09-1-03529,1-2015,M11IGD2,0655
09-1-03529,1-2015,M11IGF1,0656
09-1-03535,1-2015,M11IGD2,0653
09-1-03535,1-2015,M11IGD2,0655
09-1-03535,1-2015,M11IGD2,0675
09-1-03555,1-2015,M9IGB1,0691
09-1-03555,1-2015,M9IGC1,0692
09-1-03555,1-2015,M9IGB1,0693
09-1-03556,1-2015,M11IGB2,0653
09-1-03556,1-2015,M11IGA1,0656
09-1-03556,1-2015,M11IGA1,0657
09-1-03559,1-2015,M11IGC1,0653
09-1-03559,1-2015,M11IGC1,0655
09-1-03559,1-2015,M11IGF1,0675
09-1-03561,1-2015,M11IGC1,0653
09-1-03561,1-2015,M11IGC1,0655
09-1-03561,1-2015,M11IGC1,515
09-1-03564,1-2015,M11IGF2,0656
09-1-03564,1-2015,M11IGF2,0657
09-1-03564,1-2015,M11IGF2,0675
09-1-03565,1-2015,M11IGC1,0653
09-1-03565,1-2015,M11IGC1,0655
09-1-03565,1-2015,M11IGB2,0656
09-1-03568,1-2015,M9IGB2,0689
09-1-03568,1-2015,M9IGA2,0693
09-1-03568,1-2015,M9IGA2,0694
09-1-03569,1-2015,M11IGE2,0655
09-1-03569,1-2015,M11IGE1,0657
09-1-03569,1-2015,M11IGE2,0675
09-1-03573,1-2015,M9IGF1,0690
09-1-03573,1-2015,M9IGA1,0691
09-1-03573,1-2015,M9IGF1,0694
09-1-03577,1-2015,M9IGB1,0689
09-1-03577,1-2015,M9IGA2,0693
09-1-03577,1-2015,M9IGA1,0694
09-1-03578,1-2015,M11IGD2,0653
09-1-03578,1-2015,M11IGD2,0655
09-1-03578,1-2015,M11IGD2,0675
09-1-03594,1-2015,M11IGF1,0656
09-1-03594,1-2015,M11IGF1,0657
09-1-03594,1-2015,M11IGF1,0675
09-1-03599,1-2015,M11IGC1,0653
09-1-03599,1-2015,M11IGC1,0655
09-1-03599,1-2015,M11IGF1,0675
09-1-03679,1-2015,M11IGB1,0653
09-1-03679,1-2015,M11IGB1,0656
09-1-03679,1-2015,M11IGB1,515
09-1-03703,1-2015,M9IGD2,0689
09-1-03703,1-2015,M9IGD2,0690
09-1-03703,1-2015,M9IGD2,0692
09-1-04047,1-2015,M9IGE1,0690
09-1-04047,1-2015,M9IGA1,0691
09-1-04047,1-2015,M9IGE1,0692
10-1-02550,1-2015,M9IGA2,0691
10-1-02550,1-2015,M9IGA2,0693
10-1-02550,1-2015,M9IGA2,0694
10-1-02551,1-2015,M11IGC2,0653
10-1-02551,1-2015,M11IGC2,0655
10-1-02551,1-2015,M11IGC2,515
10-1-02553,1-2015,M11IGD1,0653
10-1-02553,1-2015,M11IGD1,0655
10-1-02553,1-2015,M11IGD1,0675
10-1-02554,1-2015,M11IGE2,0655
10-1-02554,1-2015,M11IGE2,0657
10-1-02554,1-2015,M11IGE2,0675
10-1-02555,1-2015,M11IGC2,0653
10-1-02555,1-2015,M11IGC2,0655
10-1-02555,1-2015,M11IGC2,515
10-1-02556,1-2015,M11IGE2,0655
10-1-02556,1-2015,M11IGE2,0657
10-1-02556,1-2015,M11IGE2,0675
10-1-02557,1-2015,M11IGE2,0655
10-1-02557,1-2015,M11IGE2,0657
10-1-02557,1-2015,M11IGE2,0675
10-1-02562,1-2015,M11IGC2,0653
10-1-02562,1-2015,M11IGC2,0655
10-1-02562,1-2015,M11IGC2,515
10-1-02563,1-2015,M9IGF1,0690
10-1-02563,1-2015,M9IGF1,0693
10-1-02563,1-2015,M9IGF1,0694
10-1-02567,1-2015,M11IGD2,0653
10-1-02567,1-2015,M11IGD2,0655
10-1-02567,1-2015,M11IGD2,0675
10-1-02568,1-2015,M11IGE1,0655
10-1-02568,1-2015,M11IGE1,0657
10-1-02568,1-2015,M11IGE1,0675
10-1-02569,1-2015,M11IGE2,0655
10-1-02569,1-2015,M11IGE2,0657
10-1-02569,1-2015,M11IGE2,0675
10-1-02573,1-2015,M11IGA2,0656
10-1-02573,1-2015,M11IGA2,0657
10-1-02573,1-2015,M11IGA2,515
10-1-02577,1-2015,M9IGA2,0691
10-1-02577,1-2015,M9IGA2,0693
10-1-02577,1-2015,M9IGA2,0694
10-1-02578,1-2015,M11IGC1,0653
10-1-02578,1-2015,M11IGC1,0655
10-1-02578,1-2015,M11IGC1,515
10-1-02579,1-2015,M11IGC1,0653
10-1-02579,1-2015,M11IGC1,0655
10-1-02579,1-2015,M11IGC1,515
10-1-02580,1-2015,M11IGA2,0656
10-1-02580,1-2015,M11IGA2,0657
10-1-02580,1-2015,M11IGA2,515
10-1-02582,1-2015,M11IGD1,0653
10-1-02582,1-2015,M11IGD1,0655
10-1-02582,1-2015,M11IGD1,0675
10-1-02583,1-2015,M11IGA2,0656
10-1-02583,1-2015,M11IGA2,0657
10-1-02583,1-2015,M11IGA2,515
10-1-02584,1-2015,M9IGE2,0692
10-1-02584,1-2015,M9IGF2,0694
10-1-02585,1-2015,M11IGD1,0653
10-1-02585,1-2015,M11IGD1,0655
10-1-02585,1-2015,M11IGD1,0675
10-1-02586,1-2015,M5GDA,0018
10-1-02586,1-2015,M5GDA,0247
10-1-02586,1-2015,M4BDA,0430
10-1-02586,1-2015,M5GDA,0526
10-1-02586,1-2015,M5GDA,0527
10-1-02586,1-2015,M5GDA,0528
10-1-02586,1-2015,M5GDA,0529
10-1-02586,1-2015,M5GDA,0682
10-1-02587,1-2015,M11IGB2,0653
10-1-02587,1-2015,M11IGB2,0656
10-1-02587,1-2015,M11IGB2,515
10-1-02589,1-2015,M11IGD2,0655
10-1-02589,1-2015,M11IGD2,0675
10-1-02589,1-2015,M9IGF1,0690
10-1-02591,1-2015,M11IGA2,0656
10-1-02591,1-2015,M11IGA2,0657
10-1-02591,1-2015,M11IGA2,515
10-1-02592,1-2015,M11IGD2,0655
10-1-02592,1-2015,M11IGD2,0675
10-1-02592,1-2015,M9IGF1,0690
10-1-02594,1-2015,M11IGA1,0656
10-1-02594,1-2015,M11IGA1,0657
10-1-02594,1-2015,M11IGA1,515
10-1-02595,1-2015,M11IGF1,0656
10-1-02595,1-2015,M11IGF1,0657
10-1-02595,1-2015,M11IGF1,0675
10-1-02596,1-2015,M11IGF2,0656
10-1-02596,1-2015,M11IGF2,0657
10-1-02596,1-2015,M11IGF2,0675
10-1-02597,1-2015,M11IGD1,0653
10-1-02597,1-2015,M11IGD1,0655
10-1-02597,1-2015,M11IGD1,0675
10-1-02598,1-2015,M11IGD1,0653
10-1-02598,1-2015,M11IGD1,0655
10-1-02598,1-2015,M11IGD1,0675
10-1-02600,1-2015,M11IGF2,0656
10-1-02600,1-2015,M11IGF2,0657
10-1-02600,1-2015,M11IGF2,0675
10-1-02601,1-2015,M11IGC1,0653
10-1-02601,1-2015,M11IGC1,0655
10-1-02601,1-2015,M11IGC1,515
10-1-02602,1-2015,M8BDA,0558
10-1-02602,1-2015,M2BNA,0621
10-1-02602,1-2015,M8BDA,0671
10-1-02604,1-2015,M11IGB1,0653
10-1-02604,1-2015,M11IGB1,0656
10-1-02604,1-2015,M11IGB1,515
10-1-02605,1-2015,M11IGB1,0653
10-1-02605,1-2015,M11IGB1,0656
10-1-02605,1-2015,M11IGB1,515
10-1-02606,1-2015,M11IGC2,0653
10-1-02606,1-2015,M11IGC2,0655
10-1-02606,1-2015,M11IGC2,515
10-1-02607,1-2015,M11IGD2,0653
10-1-02607,1-2015,M11IGD2,0655
10-1-02607,1-2015,M11IGD2,0675
10-1-02608,1-2015,M11IGF1,0656
10-1-02608,1-2015,M11IGF1,0657
10-1-02608,1-2015,M11IGF1,0675
10-1-02610,1-2015,M11IGA1,0656
10-1-02610,1-2015,M11IGA1,0657
10-1-02610,1-2015,M11IGA1,515
10-1-02611,1-2015,M11IGB1,0653
10-1-02611,1-2015,M11IGB1,0656
10-1-02611,1-2015,M11IGB1,515
10-1-02612,1-2015,M9IGC1,0689
10-1-02612,1-2015,M9IGC1,0691
10-1-02612,1-2015,M9IGC1,0692
10-1-02613,1-2015,M11IGD2,0653
10-1-02613,1-2015,M11IGD2,0655
10-1-02613,1-2015,M11IGD2,0675
10-1-02616,1-2015,M11IGE1,0655
10-1-02616,1-2015,M11IGE1,0657
10-1-02616,1-2015,M11IGE1,0675
10-1-02617,1-2015,M11IGC2,0653
10-1-02617,1-2015,M11IGC2,0655
10-1-02617,1-2015,M11IGC2,515
10-1-02620,1-2015,M11IGF2,0656
10-1-02620,1-2015,M11IGF2,0657
10-1-02620,1-2015,M11IGF2,0675
10-1-02624,1-2015,M7GE2,0533
10-1-02624,1-2015,M7GDA,0544
10-1-02624,1-2015,M3BDB,0681
10-1-02626,1-2015,M11IGE1,0655
10-1-02626,1-2015,M11IGE1,0657
10-1-02626,1-2015,M11IGE1,0675
10-1-02628,1-2015,M9IGA2,0691
10-1-02628,1-2015,M9IGA2,0693
10-1-02628,1-2015,M9IGA2,0694
10-1-02629,1-2015,M11IGC2,0653
10-1-02629,1-2015,M11IGC2,0655
10-1-02629,1-2015,M11IGC2,515
10-1-02630,1-2015,M11IGE2,0655
10-1-02630,1-2015,M11IGE2,0657
10-1-02630,1-2015,M11IGE2,0675
10-1-02632,1-2015,M11IGC1,0653
10-1-02632,1-2015,M11IGC1,0655
10-1-02632,1-2015,M11IGC1,515
10-1-02633,1-2015,M11IGF2,0656
10-1-02633,1-2015,M11IGF2,0657
10-1-02633,1-2015,M11IGF2,0675
10-1-02639,1-2015,M11IGC2,0653
10-1-02639,1-2015,M11IGC2,0655
10-1-02639,1-2015,M11IGC2,515
10-1-02640,1-2015,M11IGA1,0656
10-1-02640,1-2015,M11IGA1,0657
10-1-02640,1-2015,M11IGA1,515
10-1-02641,1-2015,M11IGB1,0653
10-1-02641,1-2015,M11IGB1,0656
10-1-02641,1-2015,M11IGB1,515
10-1-02642,1-2015,M11IGB1,0653
10-1-02642,1-2015,M11IGB1,0656
10-1-02642,1-2015,M11IGB1,515
10-1-02646,1-2015,M11IGF2,0656
10-1-02646,1-2015,M11IGF2,0657
10-1-02646,1-2015,M11IGF2,0675
10-1-02647,1-2015,M11IGE1,0655
10-1-02647,1-2015,M11IGE1,0657
10-1-02647,1-2015,M11IGE1,0675
10-1-02648,1-2015,M11IGF1,0656
10-1-02648,1-2015,M11IGF1,0657
10-1-02648,1-2015,M11IGF1,0675
10-1-02649,1-2015,M11IGB2,0653
10-1-02649,1-2015,M11IGB2,0656
10-1-02649,1-2015,M11IGB2,515
10-1-02650,1-2015,M6BDA,0532
10-1-02650,1-2015,M7ADA,0586
10-1-02650,1-2015,M5ADA,0682
10-1-02652,1-2015,M11IGF1,0656
10-1-02652,1-2015,M11IGF1,0657
10-1-02652,1-2015,M11IGF1,0675
10-1-02655,1-2015,M11IGD1,0653
10-1-02655,1-2015,M11IGD1,0655
10-1-02655,1-2015,M11IGD1,0675
10-1-02657,1-2015,M11IGD1,0653
10-1-02657,1-2015,M11IGD1,0655
10-1-02657,1-2015,M11IGD1,0675
10-1-02659,1-2015,M11IGA1,0656
10-1-02659,1-2015,M11IGA1,0657
10-1-02659,1-2015,M11IGA1,515
10-1-02661,1-2015,M11IGD1,0653
10-1-02661,1-2015,M11IGD1,0655
10-1-02661,1-2015,M11IGD1,0675
10-1-02663,1-2015,M11IGB2,0653
10-1-02663,1-2015,M11IGB2,0656
10-1-02663,1-2015,M11IGB2,515
10-1-02664,1-2015,M11IGE2,0655
10-1-02664,1-2015,M11IGE2,0657
10-1-02664,1-2015,M11IGE2,0675
10-1-02666,1-2015,M11IGC1,0653
10-1-02666,1-2015,M11IGC1,0655
10-1-02666,1-2015,M11IGC1,515
10-1-02669,1-2015,M11IGB1,0653
10-1-02669,1-2015,M11IGB1,0656
10-1-02669,1-2015,M11IGB1,515
10-1-02672,1-2015,M11IGD1,0653
10-1-02672,1-2015,M11IGD1,0655
10-1-02672,1-2015,M11IGD1,0675
10-1-02673,1-2015,M1ADA,0408
10-1-02673,1-2015,M7AC1,0533
10-1-02673,1-2015,M4BNA,0670
10-1-02673,1-2015,M5ADA,0682
10-1-02681,1-2015,M11IGD1,0653
10-1-02681,1-2015,M11IGD1,0655
10-1-02681,1-2015,M11IGD1,0675
10-1-02684,1-2015,M11IGE1,0655
10-1-02684,1-2015,M11IGE1,0657
10-1-02684,1-2015,M11IGE1,0675
10-1-02685,1-2015,M11IGB2,0653
10-1-02685,1-2015,M11IGB2,0656
10-1-02685,1-2015,M11IGB2,515
10-1-02686,1-2015,M11IGA2,0656
10-1-02686,1-2015,M11IGA2,0657
10-1-02686,1-2015,M11IGA2,515
10-1-02688,1-2015,M11IGF1,0656
10-1-02688,1-2015,M11IGF1,0657
10-1-02688,1-2015,M11IGF1,0675
10-1-02689,1-2015,M11IGC2,0653
10-1-02689,1-2015,M11IGC2,0655
10-1-02689,1-2015,M11IGC2,515
10-1-02693,1-2015,M11IGF2,0656
10-1-02693,1-2015,M11IGF2,0657
10-1-02693,1-2015,M11IGF2,0675
10-1-02695,1-2015,M9IGE1,0690
10-1-02695,1-2015,M9IGE1,0692
10-1-02695,1-2015,M9IGE1,0694
10-1-02696,1-2015,M11IGF2,0656
10-1-02696,1-2015,M11IGF2,0657
10-1-02696,1-2015,M11IGF2,0675
10-1-02709,1-2015,M7AA2,0249
10-1-02709,1-2015,M4BNA,0429
10-1-02709,1-2015,M7AA2,0533
10-1-02709,1-2015,M7AA2,0534
10-1-02709,1-2015,M7ADB,0544
10-1-02709,1-2015,M7AA2,0546
10-1-02709,1-2015,M7ADB,0586
10-1-02709,1-2015,M7AA2,498
10-1-02713,1-2015,M11IGA2,0656
10-1-02713,1-2015,M11IGA2,0657
10-1-02713,1-2015,M11IGA2,515
10-1-02718,1-2015,M11IGE2,0655
10-1-02718,1-2015,M11IGE2,0657
10-1-02718,1-2015,M11IGE2,0675
10-1-02721,1-2015,M11IGA1,0656
10-1-02721,1-2015,M11IGA1,0657
10-1-02721,1-2015,M11IGA1,515
10-1-02734,1-2015,M11IGB2,0653
10-1-02734,1-2015,M11IGB2,0656
10-1-02734,1-2015,M11IGB2,515
10-1-02735,1-2015,M11IGA1,0656
10-1-02735,1-2015,M11IGA1,0657
10-1-02735,1-2015,M11IGA1,515
10-1-02736,1-2015,M11IGE1,0655
10-1-02736,1-2015,M11IGE1,0657
10-1-02736,1-2015,M11IGE1,0675
10-1-02843,1-2015,M11IGE2,0655
10-1-02843,1-2015,M11IGE2,0657
10-1-02843,1-2015,M11IGE2,0675
10-1-02854,1-2015,M11IGD2,0653
10-1-02854,1-2015,M11IGD2,0655
10-1-02854,1-2015,M11IGD2,0675
10-1-02857,1-2015,M11IGC2,0653
10-1-02857,1-2015,M11IGC2,0655
10-1-02857,1-2015,M11IGC2,515
10-1-02918,1-2015,M11IGB2,0653
10-1-02918,1-2015,M11IGB2,0656
10-1-02918,1-2015,M11IGB2,515
10-1-02957,1-2015,M11IGB2,0653
10-1-02957,1-2015,M11IGB2,0656
10-1-02957,1-2015,M11IGB2,515
10-1-02962,1-2015,M2BNA,0413
10-1-02976,1-2015,M11IGF1,0656
10-1-02976,1-2015,M11IGF1,0657
10-1-02976,1-2015,M11IGF1,0675
10-1-02977,1-2015,M9IGA1,0691
10-1-02977,1-2015,M9IGA1,0693
10-1-02977,1-2015,M9IGA1,0694
10-1-02978,1-2015,M11IGF1,0656
10-1-02978,1-2015,M11IGF1,0657
10-1-02978,1-2015,M11IGF1,0675
10-1-02979,1-2015,M9IGD1,0689
10-1-02979,1-2015,M9IGD1,0690
10-1-02979,1-2015,M9IGD1,0692
10-1-02981,1-2015,M11IGA2,0656
10-1-02981,1-2015,M11IGA2,0657
10-1-02981,1-2015,M11IGA2,515
10-1-02985,1-2015,M11IGC2,0653
10-1-02985,1-2015,M11IGC2,0655
10-1-02985,1-2015,M11IGC2,515
10-1-02999,1-2015,M11IGE1,0655
10-1-02999,1-2015,M11IGE1,0657
10-1-02999,1-2015,M11IGE1,0675
10-1-03000,1-2015,M11IGC1,0653
10-1-03000,1-2015,M11IGC1,0655
10-1-03000,1-2015,M11IGC1,515
10-1-03037,1-2015,M11IGA2,0656
10-1-03037,1-2015,M11IGA2,0657
10-1-03037,1-2015,M11IGA2,515
10-1-03137,1-2015,M11IGA2,0656
10-1-03137,1-2015,M11IGA2,0657
10-1-03137,1-2015,M11IGA2,515
10-1-03143,1-2015,M11IGE1,0655
10-1-03143,1-2015,M11IGE1,0657
10-1-03143,1-2015,M11IGE1,0675
10-1-03147,1-2015,M9IGD2,0689
10-1-03147,1-2015,M9IGD2,0690
10-1-03147,1-2015,M9IGD2,0692
11-1-03746,1-2015,M9IGC1,0689
11-1-03746,1-2015,M9IGC1,0691
11-1-03746,1-2015,M9IGC1,0692
11-1-03747,1-2015,M9IGC1,0689
11-1-03747,1-2015,M9IGC1,0691
11-1-03747,1-2015,M9IGC1,0692
11-1-03748,1-2015,M9IGA1,0691
11-1-03748,1-2015,M9IGA1,0693
11-1-03748,1-2015,M9IGA1,0694
11-1-03750,1-2015,M9IGA1,0691
11-1-03750,1-2015,M9IGA1,0693
11-1-03750,1-2015,M9IGA1,0694
11-1-03751,1-2015,M9IGC2,0689
11-1-03751,1-2015,M9IGC2,0691
11-1-03751,1-2015,M9IGC2,0692
11-1-03752,1-2015,M9IGE2,0690
11-1-03752,1-2015,M9IGE2,0692
11-1-03752,1-2015,M9IGE2,0694
11-1-03753,1-2015,M9IGB2,0689
11-1-03753,1-2015,M9IGB2,0691
11-1-03753,1-2015,M9IGB2,0693
11-1-03756,1-2015,M9IGF2,0690
11-1-03756,1-2015,M9IGF2,0693
11-1-03756,1-2015,M9IGF2,0694
11-1-03757,1-2015,M9IGA2,0691
11-1-03757,1-2015,M9IGA2,0693
11-1-03757,1-2015,M9IGA2,0694
11-1-03758,1-2015,M9IGA1,0691
11-1-03758,1-2015,M9IGA1,0693
11-1-03758,1-2015,M9IGA1,0694
11-1-03759,1-2015,M9IGB2,0689
11-1-03759,1-2015,M9IGB2,0691
11-1-03759,1-2015,M9IGB2,0693
11-1-03760,1-2015,M9IGB1,0689
11-1-03760,1-2015,M9IGB1,0691
11-1-03760,1-2015,M9IGB1,0693
11-1-03761,1-2015,M9IGE2,0690
11-1-03761,1-2015,M9IGE2,0692
11-1-03761,1-2015,M9IGE2,0694
11-1-03762,1-2015,M9IGA1,0691
11-1-03762,1-2015,M9IGA1,0693
11-1-03762,1-2015,M9IGA1,0694
11-1-03763,1-2015,M9IGD1,0689
11-1-03763,1-2015,M9IGD1,0690
11-1-03763,1-2015,M9IGD1,0692
11-1-03764,1-2015,M9IGD1,0689
11-1-03764,1-2015,M9IGD1,0690
11-1-03764,1-2015,M9IGD1,0692
11-1-03765,1-2015,M9IGC1,0689
11-1-03765,1-2015,M9IGC1,0691
11-1-03765,1-2015,M9IGC1,0692
11-1-03767,1-2015,M9IGC1,0689
11-1-03767,1-2015,M9IGC1,0691
11-1-03767,1-2015,M9IGC1,0692
11-1-03768,1-2015,M9IGB2,0689
11-1-03768,1-2015,M9IGB2,0691
11-1-03768,1-2015,M9IGB2,0693
11-1-03769,1-2015,M9IGD1,0689
11-1-03769,1-2015,M9IGD1,0690
11-1-03769,1-2015,M9IGD1,0692
11-1-03771,1-2015,M9IGC2,0689
11-1-03771,1-2015,M9IGC2,0691
11-1-03771,1-2015,M9IGC2,0692
11-1-03772,1-2015,M9IGF2,0690
11-1-03772,1-2015,M9IGF2,0693
11-1-03772,1-2015,M9IGF2,0694
11-1-03774,1-2015,M9IGE1,0690
11-1-03774,1-2015,M9IGE1,0692
11-1-03774,1-2015,M9IGE1,0694
11-1-03775,1-2015,M9IGB1,0689
11-1-03775,1-2015,M9IGB1,0691
11-1-03775,1-2015,M9IGB1,0693
11-1-03776,1-2015,M9IGC2,0689
11-1-03776,1-2015,M9IGC2,0691
11-1-03776,1-2015,M9IGC2,0692
11-1-03778,1-2015,M9IGE1,0690
11-1-03778,1-2015,M9IGE1,0692
11-1-03778,1-2015,M9IGE1,0694
11-1-03779,1-2015,M9IGD2,0689
11-1-03779,1-2015,M9IGD2,0690
11-1-03779,1-2015,M9IGD2,0692
11-1-03781,1-2015,M9IGB2,0689
11-1-03781,1-2015,M9IGB2,0691
11-1-03781,1-2015,M9IGB2,0693
11-1-03782,1-2015,M9IGE1,0690
11-1-03782,1-2015,M9IGE1,0692
11-1-03782,1-2015,M9IGE1,0694
11-1-03783,1-2015,M9IGA2,0691
11-1-03783,1-2015,M9IGA2,0693
11-1-03783,1-2015,M9IGA2,0694
11-1-03784,1-2015,M9IGB2,0689
11-1-03784,1-2015,M9IGB2,0691
11-1-03784,1-2015,M9IGB2,0693
11-1-03785,1-2015,M9IGA2,0691
11-1-03785,1-2015,M9IGA2,0693
11-1-03785,1-2015,M9IGA2,0694
11-1-03787,1-2015,M9IGD2,0689
11-1-03787,1-2015,M9IGD2,0690
11-1-03787,1-2015,M9IGD2,0692
11-1-03788,1-2015,M9IGC1,0689
11-1-03788,1-2015,M9IGC1,0691
11-1-03788,1-2015,M9IGC1,0692
11-1-03789,1-2015,M9IGD2,0689
11-1-03789,1-2015,M9IGD2,0690
11-1-03789,1-2015,M9IGD2,0692
11-1-03792,1-2015,M9IGB1,0689
11-1-03792,1-2015,M9IGB1,0691
11-1-03792,1-2015,M9IGB1,0693
11-1-03793,1-2015,M9IGB2,0689
11-1-03793,1-2015,M9IGB2,0691
11-1-03793,1-2015,M9IGB2,0693
